dataset_name,xyz_lr_c,xyz_lr_final_c,radius_lr_c,radius_lr_final_c,weights_lr_c,weights_lr_final_c,mean_training_loss,mean_density_field_loss
boids_multi,0.1,0.7,0.1,0.8,0.2,0.9,116597.39640625,0.48646269356393246
boids_multi,0.1,0.7,0.1,0.9,0.1,0.7,115115.50234375,0.4872355747649379
boids_multi,0.1,0.7,0.1,0.9,0.1,0.8,115430.11,0.4873188422652737
boids_multi,0.1,0.7,0.1,0.9,0.1,0.9,115313.74203125,0.4875228515234486
boids_multi,0.1,0.7,0.1,0.9,0.14,0.7,115110.44515625,0.48754152580448445
boids_multi,0.1,0.7,0.1,0.9,0.14,0.8,115293.11765625,0.48761480559782067
boids_multi,0.1,0.7,0.1,0.9,0.14,0.9,115269.58703125,0.486812844213365
boids_multi,0.1,0.7,0.1,0.9,0.2,0.7,116420.3584375,0.48581366388873737
boids_multi,0.1,0.7,0.1,0.9,0.2,0.8,116525.4409375,0.48653694758244526
boids_multi,0.1,0.7,0.1,0.9,0.2,0.9,116649.028125,0.48661178387276943
boids_multi,0.1,0.7,0.2,0.7,0.1,0.7,115577.38546875,0.48800270029703624
boids_multi,0.1,0.7,0.2,0.7,0.1,0.8,115786.0040625,0.4867074931300841
boids_multi,0.1,0.7,0.2,0.7,0.1,0.9,116219.71546875,0.48821074148743776
boids_multi,0.1,0.7,0.2,0.7,0.14,0.7,116513.16671875,0.48514058853036607
boids_multi,0.1,0.7,0.2,0.7,0.14,0.8,116548.8096875,0.4852907948527287
boids_multi,0.1,0.7,0.2,0.7,0.14,0.9,116586.39453125,0.4833092285252187
boids_multi,0.1,0.7,0.2,0.7,0.2,0.7,117563.7159375,0.48078238984299654
boids_multi,0.1,0.7,0.2,0.7,0.2,0.8,117750.07171875,0.4821508165761451
boids_multi,0.1,0.7,0.2,0.7,0.2,0.9,117931.0478125,0.47851061545330853
boids_multi,0.1,0.7,0.2,0.8,0.1,0.7,116181.36234375,0.48568942011968935
boids_multi,0.1,0.7,0.2,0.8,0.1,0.8,116455.5559375,0.48677356374846675
boids_multi,0.1,0.7,0.2,0.8,0.1,0.9,116414.75546875,0.4884741419426607
boids_multi,0.1,0.7,0.2,0.8,0.14,0.7,116548.1790625,0.4842910884860076
boids_multi,0.1,0.7,0.2,0.8,0.14,0.8,117004.56875,0.48182166652070557
boids_multi,0.1,0.7,0.2,0.8,0.14,0.9,116548.19625,0.48086753837125795
boids_multi,0.1,0.7,0.2,0.8,0.2,0.7,117572.8896875,0.48190371300696094
boids_multi,0.1,0.7,0.2,0.8,0.2,0.8,117801.19609375,0.4833160343418673
boids_multi,0.1,0.7,0.2,0.8,0.2,0.9,117829.30078125,0.48153817686947753
boids_multi,0.1,0.7,0.2,0.9,0.1,0.7,116291.980625,0.4885740284118771
boids_multi,0.1,0.7,0.2,0.9,0.1,0.8,116566.06453125,0.48688546316386094
boids_multi,0.1,0.7,0.2,0.9,0.1,0.9,117151.78921875,0.48480425528257665
boids_multi,0.1,0.7,0.2,0.9,0.14,0.7,117076.424375,0.4837170525350314
boids_multi,0.1,0.7,0.2,0.9,0.14,0.8,116940.695625,0.4816056307365879
boids_multi,0.1,0.7,0.2,0.9,0.14,0.9,116878.60671875,0.4833610141074141
boids_multi,0.1,0.7,0.2,0.9,0.2,0.7,117772.58828125,0.48557850796348484
boids_multi,0.1,0.7,0.2,0.9,0.2,0.8,117785.71171875,0.48404163502500497
boids_multi,0.1,0.7,0.2,0.9,0.2,0.9,117871.25609375,0.48274871183372164
boids_multi,0.1,0.8,0.05,0.7,0.1,0.7,115070.6740625,0.48180711243516333
boids_multi,0.1,0.8,0.05,0.7,0.1,0.8,115190.77578125,0.4823826275961048
boids_multi,0.1,0.8,0.05,0.7,0.1,0.9,115288.685,0.48209179583987166
boids_multi,0.1,0.8,0.05,0.7,0.14,0.7,115283.4834375,0.48228863647802567
boids_multi,0.1,0.8,0.05,0.7,0.14,0.8,115366.8621875,0.48190050034795384
boids_multi,0.1,0.8,0.05,0.7,0.14,0.9,115363.5621875,0.4818424683715512
boids_multi,0.1,0.8,0.05,0.7,0.2,0.7,116225.29625,0.4810906817716338
boids_multi,0.1,0.8,0.05,0.7,0.2,0.8,116523.819375,0.4820780036257058
boids_multi,0.1,0.8,0.05,0.7,0.2,0.9,116690.76125,0.4825935704424573
boids_multi,0.1,0.8,0.05,0.8,0.1,0.7,115044.9196875,0.4830523867781285
boids_multi,0.1,0.8,0.05,0.8,0.1,0.8,115054.18390625,0.4834186322967768
boids_multi,0.1,0.8,0.05,0.8,0.1,0.9,115080.11546875,0.4823201917143157
boids_multi,0.1,0.8,0.05,0.8,0.14,0.7,115566.42234375,0.48295755840968063
boids_multi,0.1,0.8,0.05,0.8,0.14,0.8,115630.20984375,0.48132992511793743
boids_multi,0.1,0.8,0.05,0.8,0.14,0.9,115760.2640625,0.481957940367969
boids_multi,0.1,0.8,0.05,0.8,0.2,0.7,116536.86015625,0.48327459168286935
boids_multi,0.1,0.8,0.05,0.8,0.2,0.8,116466.7121875,0.4842660561887465
boids_multi,0.1,0.8,0.05,0.8,0.2,0.9,116789.81609375,0.4839925578289323
boids_multi,0.1,0.8,0.05,0.9,0.1,0.7,115097.993125,0.4832202382894755
boids_multi,0.1,0.8,0.05,0.9,0.1,0.8,115172.00125,0.4848072081735918
boids_multi,0.1,0.8,0.05,0.9,0.1,0.9,115135.686875,0.4836135861115855
boids_multi,0.1,0.8,0.05,0.9,0.14,0.7,115520.45359375,0.4821757761312484
boids_multi,0.1,0.8,0.05,0.9,0.14,0.8,115615.8109375,0.4811695675388146
boids_multi,0.1,0.8,0.05,0.9,0.14,0.9,116005.7603125,0.48123545060743367
boids_multi,0.1,0.8,0.05,0.9,0.2,0.7,116531.2303125,0.4814498007326256
boids_multi,0.1,0.8,0.05,0.9,0.2,0.8,116772.28890625,0.4816447709398184
boids_multi,0.1,0.8,0.05,0.9,0.2,0.9,116843.68296875,0.4814066022453283
boids_multi,0.1,0.8,0.1,0.7,0.1,0.7,115072.7078125,0.48934349565967616
boids_multi,0.1,0.8,0.1,0.7,0.1,0.8,115414.1321875,0.48891928039443605
boids_multi,0.1,0.8,0.1,0.7,0.1,0.9,115568.63171875,0.48718710259010806
boids_multi,0.1,0.8,0.1,0.7,0.14,0.7,115450.39703125,0.48863472147153486
boids_multi,0.1,0.8,0.1,0.7,0.14,0.8,115569.013125,0.48669115153057035
boids_multi,0.1,0.8,0.1,0.7,0.14,0.9,115625.75984375,0.48679887235340097
boids_multi,0.1,0.8,0.1,0.7,0.2,0.7,116611.3084375,0.48567692351763314
boids_multi,0.1,0.8,0.1,0.7,0.2,0.8,116830.66734375,0.4845409762769717
boids_multi,0.1,0.8,0.1,0.7,0.2,0.9,116820.4390625,0.485456013062276
boids_multi,0.1,0.8,0.1,0.8,0.1,0.7,115513.2721875,0.4868817529570974
boids_multi,0.1,0.8,0.1,0.8,0.1,0.8,115499.9028125,0.48567324234785736
boids_multi,0.1,0.8,0.1,0.8,0.1,0.9,115538.33953125,0.48825187353901534
boids_multi,0.1,0.8,0.1,0.8,0.14,0.7,115671.463125,0.4860020997215606
boids_multi,0.1,0.8,0.1,0.8,0.14,0.8,115736.9678125,0.48637787995861365
boids_multi,0.1,0.8,0.1,0.8,0.14,0.9,115765.73265625,0.48608818311206453
boids_multi,0.1,0.8,0.1,0.8,0.2,0.7,116919.58375,0.4860561019258299
boids_multi,0.1,0.8,0.1,0.8,0.2,0.8,116898.3496875,0.4853600579614808
boids_multi,0.1,0.8,0.1,0.8,0.2,0.9,117051.58328125,0.48420807031996643
boids_multi,0.1,0.8,0.1,0.9,0.1,0.7,115619.2009375,0.4862120090340234
boids_multi,0.1,0.8,0.1,0.9,0.1,0.8,115773.40359375,0.48626768051105707
boids_multi,0.1,0.8,0.1,0.9,0.1,0.9,115750.79578125,0.4874353471694318
boids_multi,0.1,0.8,0.1,0.9,0.14,0.7,115613.9921875,0.48733123739691364
boids_multi,0.1,0.8,0.1,0.9,0.14,0.8,115806.48296875,0.4862457432576202
boids_multi,0.1,0.8,0.1,0.9,0.14,0.9,116042.4925,0.487388652934188
boids_multi,0.1,0.8,0.1,0.9,0.2,0.7,116752.5209375,0.4853852649932026
boids_multi,0.1,0.8,0.1,0.9,0.2,0.8,116771.5640625,0.4860610161681728
boids_multi,0.1,0.8,0.1,0.9,0.2,0.9,117300.65296875,0.4857422269718255
boids_multi,0.1,0.8,0.2,0.7,0.1,0.7,116336.576875,0.4850116995741322
boids_multi,0.1,0.8,0.2,0.7,0.1,0.8,116533.67015625,0.48630481740108983
boids_multi,0.1,0.8,0.2,0.7,0.1,0.9,116522.69078125,0.48460534526574706
boids_multi,0.1,0.8,0.2,0.7,0.14,0.7,116917.259375,0.48657950804508027
boids_multi,0.1,0.8,0.2,0.7,0.14,0.8,117218.6446875,0.4837083730205532
boids_multi,0.1,0.8,0.2,0.7,0.14,0.9,117027.236875,0.482225163843198
boids_multi,0.1,0.8,0.2,0.7,0.2,0.7,117900.158125,0.47959946891731386
boids_multi,0.1,0.8,0.2,0.7,0.2,0.8,117994.46203125,0.4798297132483374
boids_multi,0.1,0.8,0.2,0.7,0.2,0.9,118396.7003125,0.48019604021682083
boids_multi,0.1,0.8,0.2,0.8,0.1,0.7,116794.8159375,0.48529215292426686
boids_multi,0.1,0.8,0.2,0.8,0.1,0.8,116755.5975,0.4843469701130519
boids_multi,0.1,0.8,0.2,0.8,0.1,0.9,116829.79921875,0.4851274689630408
boids_multi,0.1,0.8,0.2,0.8,0.14,0.7,116889.17453125,0.48407083649373733
boids_multi,0.1,0.8,0.2,0.8,0.14,0.8,117201.89859375,0.4828269786058483
boids_multi,0.1,0.8,0.2,0.8,0.14,0.9,117283.22609375,0.48659400168340156
boids_multi,0.1,0.8,0.2,0.8,0.2,0.7,118373.82359375,0.4824837984623656
boids_multi,0.1,0.8,0.2,0.8,0.2,0.8,118572.55765625,0.4811814601363939
boids_multi,0.1,0.8,0.2,0.8,0.2,0.9,118553.76109375,0.4811414659136193
boids_multi,0.1,0.8,0.2,0.9,0.1,0.7,117261.3571875,0.4849023196297689
boids_multi,0.1,0.8,0.2,0.9,0.1,0.8,117611.23875,0.48537090506880465
boids_multi,0.1,0.8,0.2,0.9,0.1,0.9,117276.00953125,0.48513950462755107
boids_multi,0.1,0.8,0.2,0.9,0.14,0.7,117444.9784375,0.4828857585166694
boids_multi,0.1,0.8,0.2,0.9,0.14,0.8,117308.36734375,0.4830350858574933
boids_multi,0.1,0.8,0.2,0.9,0.14,0.9,117721.35625,0.48234580119098314
boids_multi,0.1,0.8,0.2,0.9,0.2,0.7,118630.1103125,0.48537229076655874
boids_multi,0.1,0.8,0.2,0.9,0.2,0.8,118956.49328125,0.4819742942877868
boids_multi,0.1,0.8,0.2,0.9,0.2,0.9,118975.62890625,0.4858723074279728
boids_multi,0.1,0.9,0.05,0.7,0.1,0.7,115583.3203125,0.48193833702988675
boids_multi,0.1,0.9,0.05,0.7,0.1,0.8,115685.04953125,0.4820515725346216
boids_multi,0.1,0.9,0.05,0.7,0.1,0.9,115860.886875,0.4801994127482007
boids_multi,0.1,0.9,0.05,0.7,0.14,0.7,115841.9878125,0.4810900530508219
boids_multi,0.1,0.9,0.05,0.7,0.14,0.8,115967.88765625,0.4802820493046865
boids_multi,0.1,0.9,0.05,0.7,0.14,0.9,116059.42328125,0.4795013406280173
boids_multi,0.1,0.9,0.05,0.7,0.2,0.7,116786.838125,0.4814807956216978
boids_multi,0.1,0.9,0.05,0.7,0.2,0.8,116810.704375,0.47988232244461265
boids_multi,0.1,0.9,0.05,0.7,0.2,0.9,116920.23828125,0.4810962618152162
boids_multi,0.1,0.9,0.05,0.8,0.1,0.7,115803.0059375,0.48175755855136193
boids_multi,0.1,0.9,0.05,0.8,0.1,0.8,115944.1403125,0.4818050534072966
boids_multi,0.1,0.9,0.05,0.8,0.1,0.9,116019.4621875,0.48003893480910476
boids_multi,0.1,0.9,0.05,0.8,0.14,0.7,116001.48890625,0.48190318884037053
boids_multi,0.1,0.9,0.05,0.8,0.14,0.8,116181.30421875,0.48197425987867043
boids_multi,0.1,0.9,0.05,0.8,0.14,0.9,116397.715625,0.4813412589015047
boids_multi,0.1,0.9,0.05,0.8,0.2,0.7,116989.9809375,0.4793656582260774
boids_multi,0.1,0.9,0.05,0.8,0.2,0.8,117302.95765625,0.4797747637508661
boids_multi,0.1,0.9,0.05,0.8,0.2,0.9,116974.09140625,0.4787752199053297
boids_multi,0.1,0.9,0.05,0.9,0.1,0.7,115989.81734375,0.4831819122020798
boids_multi,0.1,0.9,0.05,0.9,0.1,0.8,116033.02703125,0.48307002494458395
boids_multi,0.1,0.9,0.05,0.9,0.1,0.9,115985.96984375,0.4812670006710753
boids_multi,0.1,0.9,0.05,0.9,0.14,0.7,115992.34171875,0.48150554662734335
boids_multi,0.1,0.9,0.05,0.9,0.14,0.8,116254.16,0.4808079006646494
boids_multi,0.1,0.9,0.05,0.9,0.14,0.9,116275.20109375,0.4800935390593085
boids_multi,0.1,0.9,0.05,0.9,0.2,0.7,117052.10890625,0.48049515910702617
boids_multi,0.1,0.9,0.05,0.9,0.2,0.8,117378.34046875,0.4801190276047791
boids_multi,0.1,0.9,0.05,0.9,0.2,0.9,117327.48109375,0.47996258477520265
boids_multi,0.1,0.9,0.1,0.7,0.1,0.7,116181.311875,0.48226868124561406
boids_multi,0.1,0.9,0.1,0.7,0.1,0.8,116335.516875,0.482618937025175
boids_multi,0.1,0.9,0.1,0.7,0.1,0.9,116176.41328125,0.48394205049727085
boids_multi,0.1,0.9,0.1,0.7,0.14,0.7,115600.6596875,0.48603540543009316
boids_multi,0.1,0.9,0.1,0.7,0.14,0.8,116228.93046875,0.48507874607218937
boids_multi,0.1,0.9,0.1,0.7,0.14,0.9,116138.07875,0.4860525931357309
boids_multi,0.1,0.9,0.1,0.7,0.2,0.7,117240.663125,0.48290920844708773
boids_multi,0.1,0.9,0.1,0.7,0.2,0.8,117592.11515625,0.48310213875102936
boids_multi,0.1,0.9,0.1,0.7,0.2,0.9,117755.36515625,0.48321709958188674
boids_multi,0.1,0.9,0.1,0.8,0.1,0.7,116150.65734375,0.4833043179973743
boids_multi,0.1,0.9,0.1,0.8,0.1,0.8,116135.3628125,0.483894873607019
boids_multi,0.1,0.9,0.1,0.8,0.1,0.9,116519.5215625,0.4839882366363712
boids_multi,0.1,0.9,0.1,0.8,0.14,0.7,115963.07109375,0.4858764621699268
boids_multi,0.1,0.9,0.1,0.8,0.14,0.8,115995.339375,0.48554116388798496
boids_multi,0.1,0.9,0.1,0.8,0.14,0.9,115945.514375,0.48661254435306533
boids_multi,0.1,0.9,0.1,0.8,0.2,0.7,117667.98125,0.48109648508034225
boids_multi,0.1,0.9,0.1,0.8,0.2,0.8,117620.37484375,0.48414486265230655
boids_multi,0.1,0.9,0.1,0.8,0.2,0.9,117717.736875,0.4817057734076354
boids_multi,0.1,0.9,0.1,0.9,0.1,0.7,116450.45546875,0.4842213951910159
boids_multi,0.1,0.9,0.1,0.9,0.1,0.8,116605.8484375,0.48566422243541657
boids_multi,0.1,0.9,0.1,0.9,0.1,0.9,116610.23140625,0.48457252153011154
boids_multi,0.1,0.9,0.1,0.9,0.14,0.7,116448.884375,0.48531268683576867
boids_multi,0.1,0.9,0.1,0.9,0.14,0.8,116505.518125,0.48669926604685704
boids_multi,0.1,0.9,0.1,0.9,0.14,0.9,116307.1665625,0.4857996515410365
boids_multi,0.1,0.9,0.1,0.9,0.2,0.7,117639.0634375,0.4826628812576721
boids_multi,0.1,0.9,0.1,0.9,0.2,0.8,117779.64328125,0.48257989438392856
boids_multi,0.1,0.9,0.1,0.9,0.2,0.9,117833.30140625,0.48085624021224915
boids_multi,0.1,0.9,0.2,0.7,0.1,0.7,116940.74921875,0.48470625842446274
boids_multi,0.1,0.9,0.2,0.7,0.1,0.8,117394.27078125,0.4847735057448181
boids_multi,0.1,0.9,0.2,0.7,0.1,0.9,117073.97640625,0.4849924928396982
boids_multi,0.1,0.9,0.2,0.7,0.14,0.7,117361.6240625,0.48494371535380637
boids_multi,0.1,0.9,0.2,0.7,0.14,0.8,117347.95453125,0.48617793464530606
boids_multi,0.1,0.9,0.2,0.7,0.14,0.9,117770.76,0.48161936108229403
boids_multi,0.1,0.9,0.2,0.7,0.2,0.7,118768.83703125,0.47984794827284005
boids_multi,0.1,0.9,0.2,0.7,0.2,0.8,118831.680625,0.47888050367763235
boids_multi,0.1,0.9,0.2,0.7,0.2,0.9,118720.83609375,0.48080213665055266
boids_multi,0.1,0.9,0.2,0.8,0.1,0.7,117327.763125,0.4864100641055509
boids_multi,0.1,0.9,0.2,0.8,0.1,0.8,117340.691875,0.48522665059346126
boids_multi,0.1,0.9,0.2,0.8,0.1,0.9,117806.71953125,0.4842857666439939
boids_multi,0.1,0.9,0.2,0.8,0.14,0.7,118085.80546875,0.4835711669011477
boids_multi,0.1,0.9,0.2,0.8,0.14,0.8,118001.4646875,0.483785321582863
boids_multi,0.1,0.9,0.2,0.8,0.14,0.9,118168.49328125,0.4846286952973044
boids_multi,0.1,0.9,0.2,0.8,0.2,0.7,118507.69625,0.4809802259718541
boids_multi,0.1,0.9,0.2,0.8,0.2,0.8,119009.31984375,0.48005111552449187
boids_multi,0.1,0.9,0.2,0.8,0.2,0.9,118589.8809375,0.48333868060566587
boids_multi,0.1,0.9,0.2,0.9,0.1,0.7,118069.4825,0.4848116756558543
boids_multi,0.1,0.9,0.2,0.9,0.1,0.8,117988.84078125,0.48583605763216375
boids_multi,0.1,0.9,0.2,0.9,0.1,0.9,117931.6790625,0.4844706604771548
boids_multi,0.1,0.9,0.2,0.9,0.14,0.7,118286.59484375,0.4845859711603224
boids_multi,0.1,0.9,0.2,0.9,0.14,0.8,118417.9040625,0.4816665622461984
boids_multi,0.1,0.9,0.2,0.9,0.14,0.9,118899.39671875,0.4819363115575531
boids_multi,0.1,0.9,0.2,0.9,0.2,0.7,118958.675,0.48408206008547494
boids_multi,0.1,0.9,0.2,0.9,0.2,0.8,119599.858125,0.4832871355081471
boids_multi,0.1,0.9,0.2,0.9,0.2,0.9,119772.1934375,0.483467883953476
clutter,0.01,0.7,0.05,0.7,0.1,0.7,182490.5453125,0.8154340295391396
clutter,0.01,0.7,0.05,0.7,0.1,0.8,182535.3453125,0.8161840425703969
clutter,0.01,0.7,0.05,0.7,0.1,0.9,182545.1065625,0.817181633048511
clutter,0.01,0.7,0.05,0.7,0.14,0.7,183536.8565625,0.820285427435619
clutter,0.01,0.7,0.05,0.7,0.14,0.8,183758.2346875,0.8209125726127631
clutter,0.01,0.7,0.05,0.7,0.14,0.9,184240.3246875,0.818384302391959
clutter,0.01,0.7,0.05,0.7,0.2,0.7,185251.7484375,0.8161104153515103
clutter,0.01,0.7,0.05,0.7,0.2,0.8,185277.711875,0.8164333346730238
clutter,0.01,0.7,0.05,0.7,0.2,0.9,185371.3996875,0.8167900666489126
clutter,0.01,0.7,0.05,0.8,0.1,0.7,182376.8021875,0.8159070318158114
clutter,0.01,0.7,0.05,0.8,0.1,0.8,182396.5103125,0.8161935860842026
clutter,0.01,0.7,0.05,0.8,0.1,0.9,182416.565625,0.8172099582128405
clutter,0.01,0.7,0.05,0.8,0.14,0.7,183507.716875,0.8208927802966259
clutter,0.01,0.7,0.05,0.8,0.14,0.8,183631.6171875,0.8219014514643789
clutter,0.01,0.7,0.05,0.8,0.14,0.9,184173.086875,0.8184970139390846
clutter,0.01,0.7,0.05,0.8,0.2,0.7,185242.77625,0.8165872654465395
clutter,0.01,0.7,0.05,0.8,0.2,0.8,185299.6771875,0.8175620079588962
clutter,0.01,0.7,0.05,0.8,0.2,0.9,185330.82875,0.8173772297325591
clutter,0.01,0.7,0.05,0.9,0.1,0.7,182278.330625,0.8162727941388099
clutter,0.01,0.7,0.05,0.9,0.1,0.8,182308.115,0.8173003250578139
clutter,0.01,0.7,0.05,0.9,0.1,0.9,182318.2884375,0.8177665163952453
clutter,0.01,0.7,0.05,0.9,0.14,0.7,183465.7315625,0.8207892980010679
clutter,0.01,0.7,0.05,0.9,0.14,0.8,183597.770625,0.8224444429669984
clutter,0.01,0.7,0.05,0.9,0.14,0.9,184117.058125,0.8191222038479702
clutter,0.01,0.7,0.05,0.9,0.2,0.7,185180.2253125,0.8175143360188153
clutter,0.01,0.7,0.05,0.9,0.2,0.8,185214.4475,0.817693675535608
clutter,0.01,0.7,0.05,0.9,0.2,0.9,185291.0265625,0.8180652989125882
clutter,0.01,0.7,0.1,0.7,0.1,0.7,181212.6775,0.8327087329157788
clutter,0.01,0.7,0.1,0.7,0.1,0.8,181267.7990625,0.8320535572989499
clutter,0.01,0.7,0.1,0.7,0.1,0.9,181315.2253125,0.8316268813961725
clutter,0.01,0.7,0.1,0.7,0.14,0.7,182604.0675,0.8268174821471476
clutter,0.01,0.7,0.1,0.7,0.14,0.8,182636.854375,0.8272325387698639
clutter,0.01,0.7,0.1,0.7,0.14,0.9,182716.35625,0.826114885430055
clutter,0.01,0.7,0.1,0.7,0.2,0.7,184108.18375,0.8262967881295615
clutter,0.01,0.7,0.1,0.7,0.2,0.8,184147.68875,0.8265014529761409
clutter,0.01,0.7,0.1,0.7,0.2,0.9,184220.4271875,0.8290359501696577
clutter,0.01,0.7,0.1,0.8,0.1,0.7,181223.32,0.8331230398688461
clutter,0.01,0.7,0.1,0.8,0.1,0.8,181281.63125,0.8338802096882525
clutter,0.01,0.7,0.1,0.8,0.1,0.9,181320.7578125,0.8340885821331738
clutter,0.01,0.7,0.1,0.8,0.14,0.7,182625.386875,0.8266323129748386
clutter,0.01,0.7,0.1,0.8,0.14,0.8,182668.6578125,0.8263525919187217
clutter,0.01,0.7,0.1,0.8,0.14,0.9,182728.3309375,0.8266031423027097
clutter,0.01,0.7,0.1,0.8,0.2,0.7,184043.065,0.8265171062639513
clutter,0.01,0.7,0.1,0.8,0.2,0.8,184115.905,0.8277306583319981
clutter,0.01,0.7,0.1,0.8,0.2,0.9,184197.2296875,0.828778315849062
clutter,0.01,0.7,0.1,0.9,0.1,0.7,181272.3603125,0.8326091993848936
clutter,0.01,0.7,0.1,0.9,0.1,0.8,181403.9878125,0.8318654291216364
clutter,0.01,0.7,0.1,0.9,0.1,0.9,181435.07625,0.8314569176502562
clutter,0.01,0.7,0.1,0.9,0.14,0.7,182701.8753125,0.8262123105589753
clutter,0.01,0.7,0.1,0.9,0.14,0.8,182684.111875,0.8292775744407725
clutter,0.01,0.7,0.1,0.9,0.14,0.9,182794.3471875,0.8278683122444828
clutter,0.01,0.7,0.1,0.9,0.2,0.7,183916.3621875,0.8298925061008424
clutter,0.01,0.7,0.1,0.9,0.2,0.8,184003.2065625,0.828565120464512
clutter,0.01,0.7,0.1,0.9,0.2,0.9,184070.1359375,0.8295596708564894
clutter,0.01,0.7,0.2,0.7,0.1,0.7,181972.5321875,0.8291258437740425
clutter,0.01,0.7,0.2,0.7,0.1,0.8,182004.98125,0.830892357782639
clutter,0.01,0.7,0.2,0.7,0.1,0.9,182111.3515625,0.8277724528995074
clutter,0.01,0.7,0.2,0.7,0.14,0.7,183481.405625,0.8165319694174511
clutter,0.01,0.7,0.2,0.7,0.14,0.8,183553.5696875,0.8168851906818992
clutter,0.01,0.7,0.2,0.7,0.14,0.9,183620.07875,0.8164143264666837
clutter,0.01,0.7,0.2,0.7,0.2,0.7,185675.596875,0.8187689406454589
clutter,0.01,0.7,0.2,0.7,0.2,0.8,185547.2565625,0.8196444238024505
clutter,0.01,0.7,0.2,0.7,0.2,0.9,185537.5809375,0.8178980928160107
clutter,0.01,0.7,0.2,0.8,0.1,0.7,182073.0003125,0.8277782959849814
clutter,0.01,0.7,0.2,0.8,0.1,0.8,182137.5240625,0.8282613423083481
clutter,0.01,0.7,0.2,0.8,0.1,0.9,182149.83625,0.8268851120561904
clutter,0.01,0.7,0.2,0.8,0.14,0.7,183703.200625,0.8195751080061612
clutter,0.01,0.7,0.2,0.8,0.14,0.8,183751.461875,0.8174448980641681
clutter,0.01,0.7,0.2,0.8,0.14,0.9,183804.6425,0.8153220039072633
clutter,0.01,0.7,0.2,0.8,0.2,0.7,185697.6375,0.8180111947327847
clutter,0.01,0.7,0.2,0.8,0.2,0.8,185764.4184375,0.8167988863562264
clutter,0.01,0.7,0.2,0.8,0.2,0.9,185901.5340625,0.8171023846283159
clutter,0.01,0.7,0.2,0.9,0.1,0.7,182217.61125,0.8277550542418232
clutter,0.01,0.7,0.2,0.9,0.1,0.8,182133.5084375,0.8284062916851039
clutter,0.01,0.7,0.2,0.9,0.1,0.9,182669.9253125,0.8256074107374165
clutter,0.01,0.7,0.2,0.9,0.14,0.7,183847.27875,0.8180473562503693
clutter,0.01,0.7,0.2,0.9,0.14,0.8,183786.5409375,0.8215862018129623
clutter,0.01,0.7,0.2,0.9,0.14,0.9,183778.5546875,0.8247170480640407
clutter,0.01,0.7,0.2,0.9,0.2,0.7,185791.37875,0.8186509008141992
clutter,0.01,0.7,0.2,0.9,0.2,0.8,185857.388125,0.8204131217834676
clutter,0.01,0.7,0.2,0.9,0.2,0.9,185963.6278125,0.8196651573215615
clutter,0.01,0.8,0.05,0.7,0.1,0.7,181729.19125,0.8177451919692319
clutter,0.01,0.8,0.05,0.7,0.1,0.8,181767.8878125,0.8184191053383875
clutter,0.01,0.8,0.05,0.7,0.1,0.9,181822.5646875,0.8188119668015926
clutter,0.01,0.8,0.05,0.7,0.14,0.7,182913.1803125,0.8240885749367196
clutter,0.01,0.8,0.05,0.7,0.14,0.8,183053.74875,0.8249216152281127
clutter,0.01,0.8,0.05,0.7,0.14,0.9,183557.0046875,0.8204958643601605
clutter,0.01,0.8,0.05,0.7,0.2,0.7,184704.7546875,0.8205993945201442
clutter,0.01,0.8,0.05,0.7,0.2,0.8,184756.045,0.82081998620236
clutter,0.01,0.8,0.05,0.7,0.2,0.9,184881.6246875,0.8202884229158005
clutter,0.01,0.8,0.05,0.8,0.1,0.7,181649.2065625,0.8184872395651094
clutter,0.01,0.8,0.05,0.8,0.1,0.8,181681.180625,0.8188842830785803
clutter,0.01,0.8,0.05,0.8,0.1,0.9,181685.371875,0.819094890030007
clutter,0.01,0.8,0.05,0.8,0.14,0.7,182869.0509375,0.8245639917954886
clutter,0.01,0.8,0.05,0.8,0.14,0.8,182965.5003125,0.8247263577756253
clutter,0.01,0.8,0.05,0.8,0.14,0.9,183401.8446875,0.8219018202746384
clutter,0.01,0.8,0.05,0.8,0.2,0.7,184611.970625,0.8213436378017481
clutter,0.01,0.8,0.05,0.8,0.2,0.8,184677.5521875,0.8212578750241211
clutter,0.01,0.8,0.05,0.8,0.2,0.9,184778.089375,0.8210879852572652
clutter,0.01,0.8,0.05,0.9,0.1,0.7,181637.4634375,0.819042802756111
clutter,0.01,0.8,0.05,0.9,0.1,0.8,181623.88125,0.8199682854421506
clutter,0.01,0.8,0.05,0.9,0.1,0.9,181617.430625,0.8203506793873895
clutter,0.01,0.8,0.05,0.9,0.14,0.7,182810.2490625,0.8239609792835405
clutter,0.01,0.8,0.05,0.9,0.14,0.8,182913.529375,0.8248259254432798
clutter,0.01,0.8,0.05,0.9,0.14,0.9,183378.283125,0.8220628157637229
clutter,0.01,0.8,0.05,0.9,0.2,0.7,184586.353125,0.8217766709607117
clutter,0.01,0.8,0.05,0.9,0.2,0.8,184693.201875,0.8217361853651053
clutter,0.01,0.8,0.05,0.9,0.2,0.9,184726.9140625,0.8209608568558832
clutter,0.01,0.8,0.1,0.7,0.1,0.7,180608.1553125,0.837094331147274
clutter,0.01,0.8,0.1,0.7,0.1,0.8,180573.7471875,0.834979133473069
clutter,0.01,0.8,0.1,0.7,0.1,0.9,180682.2890625,0.8345231448845476
